日期,行业名称,电量_万千瓦时
2024-09-27,  抽水蓄能抽水耗用电量,484.087
2024-09-27,  玻璃制造,174.0396
2024-09-27,  生物药品制品制造,157.0188
2024-09-27,  电石,0.0
2024-09-27,  稀有稀土金属冶炼,5.1576
2024-09-27,  线路损失电量,0.0469
2024-09-27,  航空、航天器及设备制造,54.9194
2024-09-27,  通信设备制造,153.9652
2024-09-27,  铁合金冶炼,16.6838
2024-09-27,  铅锌冶炼,1.104
2024-09-27,  陶瓷制品制造,224.2856
2024-09-27,  黄磷,65.401
2024-09-27,1.农副食品加工业,1007.3069
2024-09-27,1.房屋建筑业,328.4381
2024-09-27,1.煤炭开采和洗选业,5.4066
2024-09-27,1.电信、广播电视和卫星传输服务,527.0672
2024-09-27,1.电力、热力生产和供应业,789.0789
2024-09-27,1.科学研究和技术服务业,372.6352
2024-09-27,1.铁路运输业,1471.0144
2024-09-27,10.造纸和纸制品业,685.0354
2024-09-27,11.印刷和记录媒介复制业,134.6794
2024-09-27,12.文教、工美、体育和娱乐用品制造业,88.7632
2024-09-27,13.石油、煤炭及其他燃料加工业,796.2403
2024-09-27,14.化学原料和化学制品制造业,5168.7743
2024-09-27,15.医药制造业,945.3099
2024-09-27,16.化学纤维制造业,86.8274
2024-09-27,17.橡胶和塑料制品业,1082.6045
2024-09-27,18.非金属矿物制品业,4155.8388
2024-09-27,19.黑色金属冶炼和压延加工业,2280.8882
2024-09-27,2.互联网和相关服务,490.4061
2024-09-27,2.土木工程建筑业,307.3567
2024-09-27,2.水利、环境和公共设施管理业,878.0187
2024-09-27,2.燃气生产和供应业,307.5555
2024-09-27,2.石油和天然气开采业,127.8057
2024-09-27,2.道路运输业,443.1935
2024-09-27,2.食品制造业,488.1796
2024-09-27,20.有色金属冶炼和压延加工业,571.0646
2024-09-27,21.金属制品业,1804.2903
2024-09-27,22.通用设备制造业,648.7337
2024-09-27,23.专用设备制造业,317.8722
2024-09-27,24.汽车制造业,1614.6731
2024-09-27,25.铁路、船舶、航空航天和其他运输设备制造业,244.8028
2024-09-27,26.电气机械和器材制造业,2108.7291
2024-09-27,27.计算机、通信和其他电子设备制造业,4211.4689
2024-09-27,28.仪器仪表制造业,62.3251
2024-09-27,29.其他制造业,700.3529
2024-09-27,3.居民服务、修理和其他服务业,219.8154
2024-09-27,3.建筑安装业,58.1869
2024-09-27,3.水上运输业,17.8077
2024-09-27,3.水的生产和供应业,999.6935
2024-09-27,3.软件和信息技术服务业,221.2098
2024-09-27,3.酒、饮料及精制茶制造业,252.0825
2024-09-27,3.黑色金属矿采选业,223.871
2024-09-27,30.废弃资源综合利用业,384.7535
2024-09-27,31.金属制品、机械和设备修理业,148.4511
2024-09-27,4.建筑装饰、装修和其他建筑业,334.3996
2024-09-27,4.教育、文化、体育和娱乐业,2131.4561
2024-09-27,4.有色金属矿采选业,135.0486
2024-09-27,4.烟草制品业,72.7581
2024-09-27,4.航空运输业,99.2016
2024-09-27,5.卫生和社会工作,1034.6273
2024-09-27,5.管道运输业,84.7821
2024-09-27,5.纺织业,1534.6288
2024-09-27,5.非金属矿采选业  ,257.4835
2024-09-27,6.公共管理和社会组织、国际组织,779.4463
2024-09-27,6.其他采矿业  ,183.5248
2024-09-27,6.多式联运和运输代理业,31.9095
2024-09-27,6.纺织服装、服饰业,367.6596
2024-09-27,7.皮革、毛皮、羽毛及其制品和制鞋业,64.1394
2024-09-27,7.装卸搬运和仓储业,316.2415
2024-09-27,8.木材加工和木、竹、藤、棕、草制品业,448.4492
2024-09-27,8.邮政业,35.2544
2024-09-27,9.家具制造业,163.734
2024-09-27,A、全行业用电合计,56686.413
2024-09-27,B、城乡居民生活用电合计,11802.0583
2024-09-27,一、农、林、牧、渔业,2127.9462
2024-09-27,七、住宿和餐饮业,1081.6943
2024-09-27,三、建筑业,1028.3813
2024-09-27,九、房地产业,2991.7841
2024-09-27,二、工业,35670.885
2024-09-27,五、信息传输、软件和信息技术服务业,1238.6832
2024-09-27,全行业用电分类,56686.413
2024-09-27,八、金融业,211.8656
2024-09-27,六、批发和零售业,4078.5955
2024-09-27,其他开采专业及辅助性活动,20.9238
2024-09-27,十、租赁和商务服务业,341.174
2024-09-27,十一、公共服务及管理组织,5415.999
2024-09-27,四、交通运输、仓储和邮政业,2499.4047
2024-09-27,客户用电量,68488.4713
2024-09-27,（一）采矿业,933.1402
2024-09-27,（三）电力、热力、燃气及水的生产和供应业,2096.3279
2024-09-27,（二） 制造业,32641.417
2024-09-28,      其中：排灌,327.4344
2024-09-28,    1.农业,699.4974
2024-09-28,    2.林业,12.669
2024-09-28,    3.畜牧业,497.8248
2024-09-28,    4.渔业,199.5332
2024-09-28,    5.农、林、牧、渔专业及辅助性活动,767.5625
2024-09-28,    乡村居民,5424.5325
2024-09-28,    城镇居民,8571.6833
2024-09-28,    第一产业,1409.5244
2024-09-28,    第三产业,18857.055
2024-09-28,    第二产业,36499.1537
2024-09-28,  其中：中成药生产,63.6615
2024-09-28,  其中：互联网数据服务,163.0818
2024-09-28,  其中：体育用品制造,8.8124
2024-09-28,  其中：充换电服务业,814.0001
2024-09-28,  其中：光伏设备及元器件制造,42.3116
2024-09-28,  其中：公共照明,564.4341
2024-09-28,  其中：医疗仪器设备及器械制造,50.5874
2024-09-28,  其中：地质勘查,7.7199
2024-09-28,  其中：城市公共交通运输,256.4036
2024-09-28,  其中：教育,1700.5264
2024-09-28,  其中：新能源车整车制造,64.8854
2024-09-28,  其中：橡胶制品业,259.5722
2024-09-28,  其中：氯碱,147.188
2024-09-28,  其中：水利管理业,103.5985
2024-09-28,  其中：水泥制造,1391.1701
2024-09-28,  其中：港口岸电,5.9444
2024-09-28,  其中：煤化工,236.0755
2024-09-28,  其中：电厂生产全部耗用电量,91.6081
2024-09-28,  其中：电气化铁路,1484.2406
2024-09-28,  其中：碳化硅,4.9489
2024-09-28,  其中：科技推广和应用服务业,46.5061
2024-09-28,  其中：租赁业,10.186
2024-09-28,  其中：结构性金属制品制造,651.6929
2024-09-28,  其中：肥料制造,1950.2786
2024-09-28,  其中：计算机制造,25.2367
2024-09-28,  其中：钢铁,2144.6634
2024-09-28,  其中：铁路运输设备制造,19.4975
2024-09-28,  其中：铝冶炼,3.9332
2024-09-28,  其中：风能原动设备制造,0.0217
2024-09-28,  城市轨道交通设备制造,13.0249
2024-09-28,  塑料制品业,820.0475
2024-09-28,  抽水蓄能抽水耗用电量,475.2521
2024-09-28,  玻璃制造,167.7824
2024-09-28,  生物药品制品制造,154.5777
2024-09-28,  电石,0.0
2024-09-28,  稀有稀土金属冶炼,5.008
2024-09-28,  线路损失电量,0.0304
2024-09-28,  航空、航天器及设备制造,44.6279
2024-09-28,  通信设备制造,148.2019
2024-09-28,  铁合金冶炼,16.4575
2024-09-28,  铅锌冶炼,0.708
2024-09-28,  陶瓷制品制造,223.7245
2024-09-28,  黄磷,63.784
2024-09-28,1.农副食品加工业,1023.3652
2024-09-28,1.房屋建筑业,341.7095
2024-09-28,1.煤炭开采和洗选业,5.4779
2024-09-28,1.电信、广播电视和卫星传输服务,523.3274
2024-09-28,1.电力、热力生产和供应业,797.4099
2024-09-28,1.科学研究和技术服务业,312.7297
2024-09-28,1.铁路运输业,1579.0074
2024-09-28,10.造纸和纸制品业,706.9075
2024-09-28,11.印刷和记录媒介复制业,136.6863
2024-09-28,12.文教、工美、体育和娱乐用品制造业,88.5143
2024-09-28,13.石油、煤炭及其他燃料加工业,794.4444
2024-09-28,14.化学原料和化学制品制造业,5264.3214
2024-09-28,15.医药制造业,923.0422
2024-09-28,16.化学纤维制造业,87.4045
2024-09-28,17.橡胶和塑料制品业,1079.6198
2024-09-28,18.非金属矿物制品业,4252.9353
2024-09-28,19.黑色金属冶炼和压延加工业,2161.1209
2024-09-28,2.互联网和相关服务,491.7079
2024-09-28,2.土木工程建筑业,316.7887
2024-09-28,2.水利、环境和公共设施管理业,849.363
2024-09-28,2.燃气生产和供应业,313.7616
2024-09-28,2.石油和天然气开采业,114.958
2024-09-28,2.道路运输业,434.7778
2024-09-28,2.食品制造业,495.0983
2024-09-28,20.有色金属冶炼和压延加工业,548.7639
2024-09-28,21.金属制品业,1782.9146
2024-09-28,22.通用设备制造业,636.3311
2024-09-28,23.专用设备制造业,293.354
2024-09-28,24.汽车制造业,1494.9255
2024-09-28,25.铁路、船舶、航空航天和其他运输设备制造业,223.0184
2024-09-28,26.电气机械和器材制造业,2099.9124
2024-09-28,27.计算机、通信和其他电子设备制造业,4196.3792
2024-09-28,28.仪器仪表制造业,58.0656
2024-09-28,29.其他制造业,686.6166
2024-09-28,3.居民服务、修理和其他服务业,217.844
2024-09-28,3.建筑安装业,59.298
2024-09-28,3.水上运输业,19.8823
2024-09-28,3.水的生产和供应业,1000.8715
2024-09-28,3.软件和信息技术服务业,205.7384
2024-09-28,3.酒、饮料及精制茶制造业,249.0063
2024-09-28,3.黑色金属矿采选业,267.7029
2024-09-28,30.废弃资源综合利用业,379.755
2024-09-28,31.金属制品、机械和设备修理业,142.1278
2024-09-28,4.建筑装饰、装修和其他建筑业,344.4298
2024-09-28,4.教育、文化、体育和娱乐业,1911.5964
2024-09-28,4.有色金属矿采选业,139.1682
2024-09-28,4.烟草制品业,68.943
2024-09-28,4.航空运输业,101.271
2024-09-28,5.卫生和社会工作,1044.3216
2024-09-28,5.管道运输业,87.9807
2024-09-28,5.纺织业,1543.4779
2024-09-28,5.非金属矿采选业  ,286.6473
2024-09-28,6.公共管理和社会组织、国际组织,629.0395
2024-09-28,6.其他采矿业  ,179.8028
2024-09-28,6.多式联运和运输代理业,32.2937
2024-09-28,6.纺织服装、服饰业,392.0539
2024-09-28,7.皮革、毛皮、羽毛及其制品和制鞋业,65.1107
2024-09-28,7.装卸搬运和仓储业,321.4728
2024-09-28,8.木材加工和木、竹、藤、棕、草制品业,456.0232
2024-09-28,8.邮政业,33.8313
2024-09-28,9.家具制造业,162.1904
2024-09-28,A、全行业用电合计,56765.7331
2024-09-28,B、城乡居民生活用电合计,13996.2176
2024-09-28,一、农、林、牧、渔业,2177.0869
2024-09-28,七、住宿和餐饮业,1181.4958
2024-09-28,三、建筑业,1062.226
2024-09-28,九、房地产业,3058.2849
2024-09-28,二、工业,35598.2296
2024-09-28,五、信息传输、软件和信息技术服务业,1220.7736
2024-09-28,全行业用电分类,56765.7331
2024-09-28,八、金融业,184.973
2024-09-28,六、批发和零售业,4380.4191
2024-09-28,其他开采专业及辅助性活动,19.174
2024-09-28,十、租赁和商务服务业,326.833
2024-09-28,十一、公共服务及管理组织,4964.8943
2024-09-28,四、交通运输、仓储和邮政业,2610.517
2024-09-28,客户用电量,70761.9506
2024-09-28,（一）采矿业,993.7571
2024-09-28,（三）电力、热力、燃气及水的生产和供应业,2112.0429
2024-09-28,（二） 制造业,32492.4295
2024-09-29,      其中：排灌,330.8299
2024-09-29,    1.农业,714.3646
2024-09-29,    2.林业,13.0755
2024-09-29,    3.畜牧业,522.4775
2024-09-29,    4.渔业,204.1532
2024-09-29,    5.农、林、牧、渔专业及辅助性活动,781.5439
2024-09-29,    乡村居民,5855.5778
2024-09-29,    城镇居民,9331.4086
2024-09-29,    第一产业,1454.0708
2024-09-29,    第三产业,20821.2197
2024-09-29,    第二产业,36337.4646
2024-09-29,  其中：中成药生产,65.1529
2024-09-29,  其中：互联网数据服务,169.2029
2024-09-29,  其中：体育用品制造,8.9387
2024-09-29,  其中：充换电服务业,834.2343
2024-09-29,  其中：光伏设备及元器件制造,41.9128
2024-09-29,  其中：公共照明,650.2247
2024-09-29,  其中：医疗仪器设备及器械制造,50.5123
2024-09-29,  其中：地质勘查,10.3947
2024-09-29,  其中：城市公共交通运输,269.8861
2024-09-29,  其中：教育,2256.3785
2024-09-29,  其中：新能源车整车制造,69.2613
2024-09-29,  其中：橡胶制品业,253.4406
2024-09-29,  其中：氯碱,160.072
2024-09-29,  其中：水利管理业,115.0799
2024-09-29,  其中：水泥制造,1400.0983
2024-09-29,  其中：港口岸电,6.6181
2024-09-29,  其中：煤化工,238.6057
2024-09-29,  其中：电厂生产全部耗用电量,94.485
2024-09-29,  其中：电气化铁路,1619.8393
2024-09-29,  其中：碳化硅,5.3427
2024-09-29,  其中：科技推广和应用服务业,63.1158
2024-09-29,  其中：租赁业,11.7188
2024-09-29,  其中：结构性金属制品制造,639.3701
2024-09-29,  其中：肥料制造,1902.9423
2024-09-29,  其中：计算机制造,26.4977
2024-09-29,  其中：钢铁,2099.7033
2024-09-29,  其中：铁路运输设备制造,19.8702
2024-09-29,  其中：铝冶炼,3.8132
2024-09-29,  其中：风能原动设备制造,0.0323
2024-09-29,  城市轨道交通设备制造,11.7616
2024-09-29,  塑料制品业,798.5929
2024-09-29,  抽水蓄能抽水耗用电量,449.0054
2024-09-29,  玻璃制造,183.2189
2024-09-29,  生物药品制品制造,162.859
2024-09-29,  电石,0.0
2024-09-29,  稀有稀土金属冶炼,4.7241
2024-09-29,  线路损失电量,0.0614
2024-09-29,  航空、航天器及设备制造,55.9946
2024-09-29,  通信设备制造,147.9388
2024-09-29,  铁合金冶炼,17.2481
2024-09-29,  铅锌冶炼,0.876
2024-09-29,  陶瓷制品制造,220.0674
2024-09-29,  黄磷,66.451
2024-09-29,1.农副食品加工业,1000.3391
2024-09-29,1.房屋建筑业,361.6081
2024-09-29,1.煤炭开采和洗选业,5.2357
2024-09-29,1.电信、广播电视和卫星传输服务,545.1333
2024-09-29,1.电力、热力生产和供应业,797.8458
2024-09-29,1.科学研究和技术服务业,408.1027
2024-09-29,1.铁路运输业,1723.5023
2024-09-29,10.造纸和纸制品业,708.1431
2024-09-29,11.印刷和记录媒介复制业,134.7596
2024-09-29,12.文教、工美、体育和娱乐用品制造业,89.2903
2024-09-29,13.石油、煤炭及其他燃料加工业,817.7694
2024-09-29,14.化学原料和化学制品制造业,5253.4802
2024-09-29,15.医药制造业,943.4837
2024-09-29,16.化学纤维制造业,88.3803
2024-09-29,17.橡胶和塑料制品业,1052.0335
2024-09-29,18.非金属矿物制品业,4299.358
2024-09-29,19.黑色金属冶炼和压延加工业,2116.9514
2024-09-29,2.互联网和相关服务,504.693
2024-09-29,2.土木工程建筑业,329.2493
2024-09-29,2.水利、环境和公共设施管理业,965.7015
2024-09-29,2.燃气生产和供应业,324.6406
2024-09-29,2.石油和天然气开采业,129.7447
2024-09-29,2.道路运输业,461.2605
2024-09-29,2.食品制造业,479.091
2024-09-29,20.有色金属冶炼和压延加工业,547.7245
2024-09-29,21.金属制品业,1740.1752
2024-09-29,22.通用设备制造业,633.5363
2024-09-29,23.专用设备制造业,300.3487
2024-09-29,24.汽车制造业,1407.437
2024-09-29,25.铁路、船舶、航空航天和其他运输设备制造业,239.237
2024-09-29,26.电气机械和器材制造业,2070.4811
2024-09-29,27.计算机、通信和其他电子设备制造业,4105.5901
2024-09-29,28.仪器仪表制造业,62.5305
2024-09-29,29.其他制造业,699.6638
2024-09-29,3.居民服务、修理和其他服务业,249.1534
2024-09-29,3.建筑安装业,61.5847
2024-09-29,3.水上运输业,21.9078
2024-09-29,3.水的生产和供应业,1005.4777
2024-09-29,3.软件和信息技术服务业,229.1263
2024-09-29,3.酒、饮料及精制茶制造业,236.0048
2024-09-29,3.黑色金属矿采选业,267.8393
2024-09-29,30.废弃资源综合利用业,381.8927
2024-09-29,31.金属制品、机械和设备修理业,137.8836
2024-09-29,4.建筑装饰、装修和其他建筑业,356.4204
2024-09-29,4.教育、文化、体育和娱乐业,2485.0949
2024-09-29,4.有色金属矿采选业,141.1242
2024-09-29,4.烟草制品业,69.2779
2024-09-29,4.航空运输业,107.0887
2024-09-29,5.卫生和社会工作,1145.7245
2024-09-29,5.管道运输业,85.8085
2024-09-29,5.纺织业,1536.7284
2024-09-29,5.非金属矿采选业  ,295.115
2024-09-29,6.公共管理和社会组织、国际组织,920.3722
2024-09-29,6.其他采矿业  ,176.3006
2024-09-29,6.多式联运和运输代理业,36.2041
2024-09-29,6.纺织服装、服饰业,410.4879
2024-09-29,7.皮革、毛皮、羽毛及其制品和制鞋业,60.993
2024-09-29,7.装卸搬运和仓储业,340.5619
2024-09-29,8.木材加工和木、竹、藤、棕、草制品业,463.6691
2024-09-29,8.邮政业,38.6536
2024-09-29,9.家具制造业,156.9773
2024-09-29,A、全行业用电合计,58612.7551
2024-09-29,B、城乡居民生活用电合计,15186.9863
2024-09-29,一、农、林、牧、渔业,2235.6147
2024-09-29,七、住宿和餐饮业,1200.3653
2024-09-29,三、建筑业,1108.8625
2024-09-29,九、房地产业,3276.6439
2024-09-29,二、工业,35387.0421
2024-09-29,五、信息传输、软件和信息技术服务业,1278.9526
2024-09-29,全行业用电分类,58612.7551
2024-09-29,八、金融业,232.5863
2024-09-29,六、批发和零售业,4522.8282
2024-09-29,其他开采专业及辅助性活动,20.5564
2024-09-29,十、租赁和商务服务业,380.7228
2024-09-29,十一、公共服务及管理组织,6174.1492
2024-09-29,四、交通运输、仓储和邮政业,2814.9875
